id,user_id,recipe_id,type,timestamp,metadata_json
int-2877849e47,kabir_singh,chocolate-cake-1cfb0b,view,2025-10-22T04:11:42.351528+00:00,"{""device"": ""mobile""}"
int-293b45d77d,omar_hassan,pasta-alfredo-7764e3,like,2025-02-09T14:56:20.924716+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-294b5c57b6,kabir_singh,gulab-jamun-37f6d0,view,2025-11-07T12:34:21.481310+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""internal"", ""duration_seconds"": 79, ""scroll_depth"": 0.77}"
int-299858176d,noodleninja,khichdi-909bc6db,view,2025-06-10T01:07:22.964756+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""social"", ""duration_seconds"": 44, ""scroll_depth"": 0.26}"
int-29b302db3a,mia_johansson,egg-fried-rice-962d81,view,2025-10-09T04:11:35.217238+00:00,"{""device"": ""mobile""}"
int-2a12350912,ananya_verma,idli-sambar-60d47e,view,2025-09-16T04:11:29.483457+00:00,"{""device"": ""desktop""}"
int-2aa09319d7,sofia_romano,veg-manchurian-gravy-e7a92b,like,2025-11-16T10:56:25.566374+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""suggested""}"
int-2ad1697ce5,kabir_singh,chicken-curry-1307bd,view,2025-08-14T04:11:36.864744+00:00,"{""device"": ""mobile""}"
int-2b48b96340,ishita_pandey_cb13,chicken-curry-1307bd,like,2025-08-05T04:11:37.851768+00:00,{}
int-2b843de411,ishita_pandey,tomato-soup-a813c8,attempt,2025-05-14T00:14:23.423176+00:00,"{""success"": true, ""notes"": """", ""device"": ""mobile"", ""platform"": ""ios"", ""referrer"": ""homepage"", ""time_taken_minutes"": 146}"
int-2baa895d30,mia_johansson,chole-masala-4b4978,view,2025-08-12T04:11:34.837860+00:00,"{""device"": ""mobile""}"
int-2bea28d79d,ishita_pandey,veg-hakka-noodles-55c3f0,rating,2025-09-28T04:11:21.370343+00:00,"{""rating"": 4}"
int-2c2a0e8ad3,meera_nair,veg-hakka-noodles-55c3f0,view,2025-04-08T20:52:58.354361+00:00,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""suggested"", ""duration_seconds"": 87, ""scroll_depth"": 0.33}"
int-2ca3197a44,ishita_pandey,gulab-jamun-37f6d0,like,2025-09-19T04:11:44.220797+00:00,{}
int-2cce9e9d85,omar_hassan,gulab-jamun-37f6d0,view,2025-02-09T13:18:19.924716+00:00,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search"", ""duration_seconds"": 71, ""scroll_depth"": 0.47}"
int-2cefe15246,sofia_romano,gulab-jamun-37f6d0,attempt,2025-10-02T04:11:44.417143+00:00,"{""success"": true, ""time_taken_minutes"": 118}"
int-2d0fda331f,ananya_verma,chocolate-cake-1cfb0b,view,2025-09-22T04:11:42.298557+00:00,"{""device"": ""mobile""}"
int-2d504864fa,meera_nair,veg-manchurian-gravy-e7a92b,view,2025-04-08T22:55:31.354361+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 38, ""scroll_depth"": 0.24}"
int-2d9599ea05,diego_lopez,sweet-corn-soup-6d7691,view,2025-09-11T04:11:25.102774+00:00,"{""device"": ""mobile""}"
int-2db6b19df0,meera_nair,khichdi-909bc6db,attempt,2025-10-05T04:11:15.391490+00:00,"{""success"": false, ""time_taken_minutes"": 73}"
int-2ddc195e40,meera_nair,kheer-12334d,view,2025-04-08T22:32:43.354361+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""social"", ""duration_seconds"": 57, ""scroll_depth"": 0.7}"
int-2e1353e15a,ishita_pandey_cb13,chicken-tacos-e1e0b9,view,2025-04-10T13:25:10.269709+00:00,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""suggested"", ""duration_seconds"": 9, ""scroll_depth"": 0.7}"
int-2e3e1fa0bf,sofia_romano,idli-sambar-60d47e,view,2025-10-17T04:11:29.743004+00:00,"{""device"": ""desktop""}"
int-2ec76ff5e6,omar_hassan,khichdi-909bc6db,rating,2025-02-09T16:37:38.924716+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 3, ""referrer"": ""social"", ""sentiment"": ""neutral""}"
int-2ee1b7da9f,ishita_pandey,dal-tadka-038f43,view,2025-10-29T04:11:33.017494+00:00,"{""device"": ""mobile""}"
int-2f60086fe6,mia_johansson,pav-bhaji-ba0e72,view,2025-08-23T04:11:32.046854+00:00,"{""device"": ""mobile""}"
int-2fa2edbee4,meera_nair,kheer-12334d,view,2025-09-30T04:11:45.454111+00:00,"{""device"": ""mobile""}"
int-2fceebb337,ishita_pandey,egg-fried-rice-962d81,view,2025-07-31T04:11:35.744220+00:00,"{""device"": ""desktop""}"
int-307f71b104,diego_lopez,idli-sambar-60d47e,view,2025-08-15T04:11:29.849977+00:00,"{""device"": ""desktop""}"
int-30aaabf3fe,kabir_singh,paneer-butter-masala-c68624,view,2025-11-07T10:27:08.481310+00:00,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""suggested"", ""duration_seconds"": 73, ""scroll_depth"": 0.9}"
int-30e58603d1,ishita_pandey_cb13,gulab-jamun-37f6d0,view,2025-04-10T15:15:25.269709+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 23, ""scroll_depth"": 0.52}"
int-3148cba222,ananya_verma,chole-masala-4b4978,rating,2025-09-20T17:55:35.198594+00:00,"{""platform"": ""web"", ""device"": ""desktop"", ""rating"": 4, ""referrer"": ""search"", ""sentiment"": ""positive""}"
int-3158047b60,ishita_pandey_cb13,chole-masala-4b4978,view,2025-09-06T04:11:34.310736+00:00,"{""device"": ""mobile""}"
int-315e420d3f,ishita_pandey,khichdi-909bc6db,view,2025-08-14T04:11:14.086594+00:00,"{""device"": ""desktop""}"
int-317f64505f,mia_johansson,paneer-butter-masala-c68624,like,2025-05-17T08:13:27.199048+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""suggested""}"
int-32b173aa2d,diego_lopez,idli-sambar-60d47e,like,2025-09-09T04:11:30.385870+00:00,{}
int-32c611b89b,sofia_romano,veg-manchurian-gravy-e7a92b,like,2025-09-07T04:11:23.323429+00:00,{}
int-32f0389694,noodleninja,dal-tadka-038f43,view,2025-09-14T04:11:33.610472+00:00,"{""device"": ""desktop""}"
int-33073876bb,ishita_pandey,khichdi-909bc6db,rating,2025-05-14T01:25:10.423176+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 2, ""referrer"": ""search"", ""sentiment"": ""negative""}"
int-33b43b3c1f,kabir_singh,chicken-curry-1307bd,view,2025-09-21T04:11:36.405953+00:00,"{""device"": ""desktop""}"
int-33be484e79,ishita_pandey_cb13,veg-hakka-noodles-55c3f0,view,2025-09-13T04:11:21.067625+00:00,"{""device"": ""mobile""}"
int-33bfb9d06b,ishita_pandey_cb13,veg-burrito-74023a,view,2025-10-19T04:11:39.589918+00:00,"{""device"": ""mobile""}"
int-3400770d02,meera_nair,kheer-12334d,view,2025-07-30T04:11:44.778542+00:00,"{""device"": ""desktop""}"
int-3417b9f345,mia_johansson,dal-tadka-038f43,view,2025-09-13T04:11:33.129818+00:00,"{""device"": ""mobile""}"
int-344ac75984,kabir_singh,khichdi-909bc6db,view,2025-11-07T13:27:41.481310+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""internal"", ""duration_seconds"": 4, ""scroll_depth"": 0.63}"
int-34636d0f57,omar_hassan,dal-tadka-038f43,view,2025-08-13T04:11:33.082082+00:00,"{""device"": ""mobile""}"
int-349f55b806,ananya_verma,khichdi-909bc6db,rating,2025-11-08T04:11:15.314554+00:00,"{""rating"": 3}"
int-34fa9b14d4,ishita_pandey,chicken-tacos-e1e0b9,attempt,2025-09-02T04:11:41.626374+00:00,"{""success"": false, ""time_taken_minutes"": 106}"
int-351900364e,sofia_romano,veg-hakka-noodles-55c3f0,like,2025-09-26T04:11:21.195011+00:00,{}
int-3565074af2,diego_lopez,tomato-soup-a813c8,view,2025-08-24T04:11:27.653857+00:00,"{""device"": ""desktop""}"
int-35b7c2520c,meera_nair,veg-hakka-noodles-55c3f0,view,2025-08-14T04:11:20.506698+00:00,"{""device"": ""desktop""}"
int-35d06e39b5,sofia_romano,paneer-butter-masala-c68624,rating,2025-11-18T04:11:17.049842+00:00,"{""rating"": 5}"
int-35d92edb96,meera_nair,veg-hakka-noodles-55c3f0,view,2025-04-08T21:23:57.354361+00:00,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""search"", ""duration_seconds"": 56, ""scroll_depth"": 0.45}"
int-36af462e67,ananya_verma,idli-sambar-60d47e,like,2025-08-17T04:11:30.330907+00:00,{}
int-36b19a0707,meera_nair,pav-bhaji-ba0e72,view,2025-08-11T04:11:31.721745+00:00,"{""device"": ""mobile""}"
int-36cc8d671b,sofia_romano,idli-sambar-60d47e,like,2025-09-22T04:11:30.272869+00:00,{}
int-36d3c7b480,diego_lopez,chole-masala-4b4978,view,2025-10-11T04:11:34.405078+00:00,"{""device"": ""desktop""}"
int-37136a6735,noodleninja,veg-hakka-noodles-55c3f0,view,2025-11-01T04:11:21.163416+00:00,"{""device"": ""desktop""}"
int-373980caa9,sofia_romano,chicken-tacos-e1e0b9,view,2025-09-22T04:11:40.795189+00:00,"{""device"": ""mobile""}"
int-3751d5d248,kabir_singh,veg-hakka-noodles-55c3f0,like,2025-10-23T04:11:21.268943+00:00,{}
int-375c4bb801,meera_nair,dal-tadka-038f43,view,2025-04-08T22:56:24.354361+00:00,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""suggested"", ""duration_seconds"": 86, ""scroll_depth"": 0.62}"
int-37ef0a9a72,diego_lopez,egg-fried-rice-962d81,view,2025-10-25T04:11:35.371099+00:00,"{""device"": ""desktop""}"
int-3841b350b4,omar_hassan,egg-fried-rice-962d81,rating,2025-02-09T14:42:42.924716+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 3, ""referrer"": ""suggested"", ""sentiment"": ""neutral""}"
int-385f869738,diego_lopez,kheer-12334d,view,2025-09-26T04:11:45.277828+00:00,"{""device"": ""mobile""}"
int-38adb07ed6,omar_hassan,gulab-jamun-37f6d0,rating,2025-08-25T04:11:44.346967+00:00,"{""rating"": 5}"
int-38d3bd8980,mia_johansson,pasta-alfredo-7764e3,like,2025-10-26T04:11:38.756586+00:00,{}
int-38ff349609,omar_hassan,pasta-alfredo-7764e3,rating,2025-02-09T15:13:08.924716+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 2, ""referrer"": ""social"", ""sentiment"": ""negative""}"
int-393c77b0a8,ishita_pandey_cb13,kheer-12334d,view,2025-04-10T15:40:47.269709+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""suggested"", ""duration_seconds"": 4, ""scroll_depth"": 0.94}"
int-396584dbdf,diego_lopez,pasta-alfredo-7764e3,view,2025-04-26T22:45:13.914179+00:00,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""homepage"", ""duration_seconds"": 66, ""scroll_depth"": 0.6}"
int-39bce6d158,ananya_verma,kheer-12334d,like,2025-09-20T18:40:37.198594+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""social""}"
int-39c79ad247,ishita_pandey_cb13,chocolate-cake-1cfb0b,view,2025-04-10T13:35:45.269709+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 82, ""scroll_depth"": 0.23}"
int-3a138cb0dc,diego_lopez,sweet-corn-soup-6d7691,like,2025-10-04T04:11:26.592094+00:00,{}
int-3a5c6227c8,ishita_pandey_cb13,chicken-biryani-1e5d57,attempt,2025-07-30T04:11:20.395816+00:00,"{""success"": false, ""time_taken_minutes"": 71}"
int-3aadb3edae,mia_johansson,gulab-jamun-37f6d0,view,2025-10-25T04:11:43.819579+00:00,"{""device"": ""mobile""}"
int-3aeaccd6e6,kabir_singh,tomato-soup-a813c8,like,2025-11-10T04:11:28.117713+00:00,{}
int-3af495c098,kabir_singh,veg-hakka-noodles-55c3f0,view,2025-11-07T12:10:30.481310+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 51, ""scroll_depth"": 0.6}"
int-3b387c6fcb,kabir_singh,chicken-curry-1307bd,like,2025-08-05T04:11:37.767561+00:00,{}
int-3b8645c4c8,noodleninja,sweet-corn-soup-6d7691,view,2025-06-10T00:24:42.964756+00:00,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""social"", ""duration_seconds"": 71, ""scroll_depth"": 0.3}"
int-3ba349a878,sofia_romano,gulab-jamun-37f6d0,like,2025-09-26T04:11:44.157523+00:00,{}
int-3bc3677f54,ishita_pandey_cb13,veg-hakka-noodles-55c3f0,view,2025-04-10T14:03:27.269709+00:00,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""homepage"", ""duration_seconds"": 5, ""scroll_depth"": 0.81}"
int-3ca270e058,meera_nair,egg-fried-rice-962d81,view,2025-04-08T20:20:28.354361+00:00,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search"", ""duration_seconds"": 66, ""scroll_depth"": 0.8}"
int-3cabed6c6c,sofia_romano,idli-sambar-60d47e,like,2025-11-16T04:11:30.358688+00:00,{}
int-3d20e66ca1,omar_hassan,khichdi-909bc6db,like,2025-09-10T04:11:14.331819+00:00,{}
int-3dbdbd7553,kabir_singh,sweet-corn-soup-6d7691,view,2025-11-07T12:50:34.481310+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 17, ""scroll_depth"": 0.44}"
int-3deb2923ae,meera_nair,chicken-biryani-1e5d57,view,2025-04-08T21:55:51.354361+00:00,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""homepage"", ""duration_seconds"": 52, ""scroll_depth"": 0.37}"
int-3df77c58d1,diego_lopez,chicken-tacos-e1e0b9,attempt,2025-04-26T23:25:57.914179+00:00,"{""success"": true, ""notes"": """", ""device"": ""mobile"", ""platform"": ""ios"", ""referrer"": ""search"", ""time_taken_minutes"": 130}"
int-3e783dfecc,diego_lopez,veg-hakka-noodles-55c3f0,view,2025-10-05T04:11:20.767995+00:00,"{""device"": ""mobile""}"
int-3ea5ac24ce,ananya_verma,chole-masala-4b4978,view,2025-11-14T04:11:34.929785+00:00,"{""device"": ""mobile""}"
int-3f2c5ea478,mia_johansson,chicken-tacos-e1e0b9,view,2025-09-29T04:11:40.830539+00:00,"{""device"": ""desktop""}"
int-3f73538c13,ishita_pandey,sweet-corn-soup-6d7691,view,2025-07-30T04:11:25.330468+00:00,"{""device"": ""desktop""}"
int-3f93a6ae21,kabir_singh,chicken-biryani-1e5d57,view,2025-09-20T04:11:17.361710+00:00,"{""device"": ""mobile""}"
int-3f9418ff6a,ishita_pandey_cb13,chocolate-cake-1cfb0b,like,2025-08-27T04:11:42.581396+00:00,{}
int-3fbf062b54,meera_nair,idli-sambar-60d47e,rating,2025-08-02T04:11:30.415181+00:00,"{""rating"": 3}"
int-3fed8ec185,noodleninja,khichdi-909bc6db,attempt,2025-08-02T04:11:15.427683+00:00,"{""success"": true, ""time_taken_minutes"": 84}"
int-3ff21b1000,noodleninja,egg-fried-rice-962d81,view,2025-08-31T04:11:35.567992+00:00,"{""device"": ""desktop""}"
int-40d2571929,ananya_verma,dal-tadka-038f43,view,2025-09-20T16:51:27.198594+00:00,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""homepage"", ""duration_seconds"": 73, ""scroll_depth"": 0.35}"
int-40edf338a7,ishita_pandey,chole-masala-4b4978,like,2025-05-14T00:44:29.423176+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-412835259f,kabir_singh,veg-burrito-74023a,view,2025-11-07T13:41:13.481310+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 36, ""scroll_depth"": 0.66}"
int-41450ab5ce,sofia_romano,pasta-alfredo-7764e3,view,2025-08-07T04:11:38.281115+00:00,"{""device"": ""desktop""}"
int-418a0b9695,ishita_pandey,pasta-alfredo-7764e3,like,2025-10-11T04:11:39.239246+00:00,{}
int-41b569a379,omar_hassan,veg-hakka-noodles-55c3f0,view,2025-09-18T04:11:21.098847+00:00,"{""device"": ""mobile""}"
int-420707d578,diego_lopez,chocolate-cake-1cfb0b,view,2025-09-24T04:11:41.809266+00:00,"{""device"": ""mobile""}"
int-4225bf36df,sofia_romano,gulab-jamun-37f6d0,rating,2025-08-30T04:11:44.319122+00:00,"{""rating"": 3}"
int-4237055e0a,ishita_pandey_cb13,chicken-tacos-e1e0b9,view,2025-04-10T14:22:56.269709+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 56, ""scroll_depth"": 0.95}"
int-42662d7e3c,ishita_pandey_cb13,tomato-soup-a813c8,attempt,2025-09-18T04:11:28.344045+00:00,"{""success"": true, ""time_taken_minutes"": 98}"
int-427d25f627,omar_hassan,chocolate-cake-1cfb0b,view,2025-08-17T04:11:41.862793+00:00,"{""device"": ""desktop""}"
int-42c2629b9c,mia_johansson,tomato-soup-a813c8,like,2025-05-17T06:24:25.199048+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""social""}"
int-434317c7dc,sofia_romano,gulab-jamun-37f6d0,rating,2025-11-05T04:11:44.376463+00:00,"{""rating"": 5}"
int-4397c195f4,ishita_pandey,chicken-biryani-1e5d57,view,2025-10-06T04:11:17.465872+00:00,"{""device"": ""desktop""}"
int-43b93625c7,omar_hassan,chicken-tacos-e1e0b9,rating,2025-02-09T16:35:03.924716+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 3, ""referrer"": ""social"", ""sentiment"": ""neutral""}"
int-4424bb5530,sofia_romano,sweet-corn-soup-6d7691,view,2025-11-09T04:11:26.419484+00:00,"{""device"": ""desktop""}"
int-4481a00160,kabir_singh,veg-burrito-74023a,view,2025-09-14T04:11:40.043295+00:00,"{""device"": ""mobile""}"
int-44891445fc,ishita_pandey,sweet-corn-soup-6d7691,view,2025-05-14T00:34:39.423176+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""suggested"", ""duration_seconds"": 88, ""scroll_depth"": 0.69}"
int-44ea0c2b51,ishita_pandey,veg-burrito-74023a,view,2025-10-16T04:11:40.179405+00:00,"{""device"": ""mobile""}"
int-45a15a9426,ananya_verma,pav-bhaji-ba0e72,view,2025-11-10T04:11:32.183424+00:00,"{""device"": ""desktop""}"
int-45f520fa8d,ishita_pandey_cb13,idli-sambar-60d47e,view,2025-04-10T13:11:02.269709+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""suggested"", ""duration_seconds"": 78, ""scroll_depth"": 0.76}"
int-468e694e69,ishita_pandey,veg-hakka-noodles-55c3f0,view,2025-10-13T04:11:20.977104+00:00,"{""device"": ""desktop""}"
int-46aa224e36,ishita_pandey_cb13,veg-burrito-74023a,view,2025-08-23T04:11:39.630378+00:00,"{""device"": ""mobile""}"
int-46e4ab64a8,noodleninja,veg-manchurian-gravy-e7a92b,view,2025-10-19T04:11:21.603374+00:00,"{""device"": ""desktop""}"
int-46fcfd592f,mia_johansson,chicken-curry-1307bd,view,2025-10-04T04:11:37.015201+00:00,"{""device"": ""desktop""}"
int-473470e9ea,noodleninja,kheer-12334d,view,2025-11-15T04:11:45.335709+00:00,"{""device"": ""mobile""}"
int-477224e388,sofia_romano,aloo-paratha-6d7a6c,view,2025-11-05T04:11:30.671779+00:00,"{""device"": ""mobile""}"
int-47f8f6cba3,ishita_pandey_cb13,dal-tadka-038f43,view,2025-08-16T04:11:33.518881+00:00,"{""device"": ""mobile""}"
int-487f85aca4,kabir_singh,chicken-curry-1307bd,like,2025-10-30T04:11:37.963682+00:00,{}
int-48d987414d,ishita_pandey_cb13,masala-dosa-3d8339,view,2025-04-10T15:04:24.269709+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 35, ""scroll_depth"": 0.28}"
int-49064783ae,ishita_pandey,egg-fried-rice-962d81,view,2025-10-19T04:11:35.247718+00:00,"{""device"": ""desktop""}"
int-490c21c988,ananya_verma,chicken-biryani-1e5d57,rating,2025-08-02T04:11:19.879818+00:00,"{""rating"": 4}"
int-49c6ea50c6,kabir_singh,dal-tadka-038f43,attempt,2025-11-07T13:45:58.481310+00:00,"{""success"": true, ""notes"": ""Took longer than expected"", ""device"": ""tablet"", ""platform"": ""web"", ""referrer"": ""homepage"", ""time_taken_minutes"": 82}"
int-4a1ccda78f,sofia_romano,kheer-12334d,view,2025-10-28T04:11:45.754891+00:00,"{""device"": ""mobile""}"
int-4a668115b8,sofia_romano,veg-burrito-74023a,attempt,2025-08-14T04:11:40.656604+00:00,"{""success"": true, ""time_taken_minutes"": 89}"
int-4a687d6d22,ishita_pandey_cb13,dal-tadka-038f43,view,2025-10-15T04:11:33.214228+00:00,"{""device"": ""desktop""}"
int-4abfa9846b,mia_johansson,chole-masala-4b4978,view,2025-10-27T04:11:34.644526+00:00,"{""device"": ""desktop""}"
int-4aecaf1650,mia_johansson,chocolate-cake-1cfb0b,view,2025-05-17T08:56:28.199048+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 66, ""scroll_depth"": 0.78}"
int-4b014c2fa5,noodleninja,chocolate-cake-1cfb0b,view,2025-08-19T04:11:41.918735+00:00,"{""device"": ""desktop""}"
int-4b1e357d95,diego_lopez,chicken-curry-1307bd,like,2025-08-21T04:11:37.619256+00:00,{}
int-4b2f1a31b3,mia_johansson,gulab-jamun-37f6d0,view,2025-05-17T06:56:05.199048+00:00,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""suggested"", ""duration_seconds"": 84, ""scroll_depth"": 0.82}"
int-4b64fdb293,noodleninja,idli-sambar-60d47e,view,2025-10-02T04:11:29.658573+00:00,"{""device"": ""mobile""}"
int-4b7a7460f4,mia_johansson,tomato-soup-a813c8,rating,2025-05-17T06:09:54.199048+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 3, ""referrer"": ""search"", ""sentiment"": ""neutral""}"
int-4bc44084f9,omar_hassan,veg-manchurian-gravy-e7a92b,view,2025-09-30T04:11:21.747088+00:00,"{""device"": ""mobile""}"
int-4cf0f31137,noodleninja,sweet-corn-soup-6d7691,view,2025-06-10T00:42:51.964756+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 21, ""scroll_depth"": 0.94}"
int-4dbae0ccf6,noodleninja,veg-manchurian-gravy-e7a92b,view,2025-06-10T01:25:15.964756+00:00,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""social"", ""duration_seconds"": 14, ""scroll_depth"": 0.74}"
int-4e20612512,sofia_romano,tomato-soup-a813c8,view,2025-10-04T04:11:27.420157+00:00,"{""device"": ""mobile""}"
int-4e5e267102,noodleninja,paneer-butter-masala-c68624,view,2025-06-09T23:10:31.964756+00:00,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 39, ""scroll_depth"": 0.82}"
